dataset,image_id,filename,path,split
KONIQ-10k,2344211137,2344211137.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2344211137.jpg,train
KONIQ-10k,2345921877,2345921877.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2345921877.jpg,val
KONIQ-10k,2347131131,2347131131.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2347131131.jpg,train
KONIQ-10k,2348164780,2348164780.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2348164780.jpg,train
KONIQ-10k,234944177,234944177.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/234944177.jpg,val
KONIQ-10k,2349676135,2349676135.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2349676135.jpg,train
KONIQ-10k,2350031609,2350031609.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2350031609.jpg,train
KONIQ-10k,2355192446,2355192446.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2355192446.jpg,holdout
KONIQ-10k,2355891811,2355891811.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2355891811.jpg,train
KONIQ-10k,2359934671,2359934671.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2359934671.jpg,train
KONIQ-10k,2360058082,2360058082.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2360058082.jpg,train
KONIQ-10k,2361724609,2361724609.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2361724609.jpg,holdout
KONIQ-10k,2362202039,2362202039.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2362202039.jpg,train
KONIQ-10k,2362957665,2362957665.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2362957665.jpg,train
KONIQ-10k,2363413290,2363413290.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2363413290.jpg,holdout
KONIQ-10k,2363717244,2363717244.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2363717244.jpg,holdout
KONIQ-10k,2364482871,2364482871.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2364482871.jpg,holdout
KONIQ-10k,2364901003,2364901003.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2364901003.jpg,holdout
KONIQ-10k,2365109175,2365109175.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2365109175.jpg,train
KONIQ-10k,2365373188,2365373188.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2365373188.jpg,val
KONIQ-10k,2365855574,2365855574.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2365855574.jpg,train
KONIQ-10k,2366273919,2366273919.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2366273919.jpg,train
KONIQ-10k,2366307779,2366307779.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2366307779.jpg,train
KONIQ-10k,2367261033,2367261033.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2367261033.jpg,train
KONIQ-10k,2367765365,2367765365.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2367765365.jpg,train
KONIQ-10k,236884634,236884634.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/236884634.jpg,train
KONIQ-10k,2370190956,2370190956.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2370190956.jpg,train
KONIQ-10k,2371655336,2371655336.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2371655336.jpg,holdout
KONIQ-10k,2371669291,2371669291.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2371669291.jpg,train
KONIQ-10k,2372696116,2372696116.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2372696116.jpg,train
KONIQ-10k,2375572237,2375572237.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2375572237.jpg,val
KONIQ-10k,2376113642,2376113642.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2376113642.jpg,train
KONIQ-10k,2376602512,2376602512.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2376602512.jpg,train
KONIQ-10k,2378761573,2378761573.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2378761573.jpg,holdout
KONIQ-10k,2380962902,2380962902.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2380962902.jpg,train
KONIQ-10k,2381196755,2381196755.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2381196755.jpg,train
KONIQ-10k,2383953966,2383953966.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2383953966.jpg,train
KONIQ-10k,2386024532,2386024532.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2386024532.jpg,train
KONIQ-10k,2389241544,2389241544.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2389241544.jpg,train
KONIQ-10k,239029957,239029957.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/239029957.jpg,holdout
KONIQ-10k,2393187912,2393187912.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2393187912.jpg,train
KONIQ-10k,239584146,239584146.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/239584146.jpg,val
KONIQ-10k,2398229519,2398229519.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2398229519.jpg,train
KONIQ-10k,240236110,240236110.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/240236110.jpg,train
KONIQ-10k,2403326474,2403326474.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2403326474.jpg,val
KONIQ-10k,2405333928,2405333928.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2405333928.jpg,val
KONIQ-10k,2405495711,2405495711.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2405495711.jpg,holdout
KONIQ-10k,240689125,240689125.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/240689125.jpg,train
KONIQ-10k,2407446104,2407446104.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2407446104.jpg,train
KONIQ-10k,2409675838,2409675838.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2409675838.jpg,train
KONIQ-10k,2410920428,2410920428.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2410920428.jpg,train
KONIQ-10k,2410933503,2410933503.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2410933503.jpg,holdout
KONIQ-10k,2413968824,2413968824.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2413968824.jpg,val
KONIQ-10k,2415334988,2415334988.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2415334988.jpg,train
KONIQ-10k,2415583702,2415583702.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2415583702.jpg,train
KONIQ-10k,2415943373,2415943373.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2415943373.jpg,train
KONIQ-10k,2416228562,2416228562.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2416228562.jpg,train
KONIQ-10k,2416231204,2416231204.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2416231204.jpg,holdout
KONIQ-10k,2417107784,2417107784.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2417107784.jpg,train
KONIQ-10k,2418067534,2418067534.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2418067534.jpg,train
KONIQ-10k,2421141390,2421141390.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2421141390.jpg,train
KONIQ-10k,2421862008,2421862008.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2421862008.jpg,val
KONIQ-10k,2422029745,2422029745.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2422029745.jpg,train
KONIQ-10k,2422172125,2422172125.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2422172125.jpg,train
KONIQ-10k,242395156,242395156.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/242395156.jpg,train
KONIQ-10k,242503451,242503451.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/242503451.jpg,train
KONIQ-10k,2425646672,2425646672.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2425646672.jpg,train
KONIQ-10k,2426998006,2426998006.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2426998006.jpg,train
KONIQ-10k,2428050358,2428050358.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2428050358.jpg,train
KONIQ-10k,2429849599,2429849599.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2429849599.jpg,train
KONIQ-10k,2430320169,2430320169.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2430320169.jpg,holdout
KONIQ-10k,2431828879,2431828879.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2431828879.jpg,train
KONIQ-10k,2433641656,2433641656.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2433641656.jpg,holdout
KONIQ-10k,2434624532,2434624532.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2434624532.jpg,holdout
KONIQ-10k,2435861732,2435861732.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2435861732.jpg,val
KONIQ-10k,2437860365,2437860365.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2437860365.jpg,holdout
KONIQ-10k,244019882,244019882.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/244019882.jpg,val
KONIQ-10k,2442392234,2442392234.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2442392234.jpg,train
KONIQ-10k,2443117568,2443117568.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2443117568.jpg,train
KONIQ-10k,2443690183,2443690183.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2443690183.jpg,train
KONIQ-10k,2444482022,2444482022.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2444482022.jpg,val
KONIQ-10k,244484608,244484608.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/244484608.jpg,train
KONIQ-10k,2444937456,2444937456.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2444937456.jpg,train
KONIQ-10k,2447131470,2447131470.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2447131470.jpg,train
KONIQ-10k,2447797924,2447797924.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2447797924.jpg,train
KONIQ-10k,2448776548,2448776548.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2448776548.jpg,train
KONIQ-10k,2451920772,2451920772.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2451920772.jpg,train
KONIQ-10k,2455942045,2455942045.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2455942045.jpg,train
KONIQ-10k,2459843879,2459843879.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2459843879.jpg,train
KONIQ-10k,2459857216,2459857216.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2459857216.jpg,holdout
KONIQ-10k,2460847286,2460847286.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2460847286.jpg,train
KONIQ-10k,2461703201,2461703201.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2461703201.jpg,train
KONIQ-10k,246188030,246188030.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/246188030.jpg,train
KONIQ-10k,2464934588,2464934588.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2464934588.jpg,val
KONIQ-10k,2465673065,2465673065.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2465673065.jpg,holdout
KONIQ-10k,2466673147,2466673147.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2466673147.jpg,train
KONIQ-10k,2471109874,2471109874.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2471109874.jpg,train
KONIQ-10k,2473676566,2473676566.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2473676566.jpg,holdout
KONIQ-10k,2473871973,2473871973.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2473871973.jpg,train
KONIQ-10k,2473938827,2473938827.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2473938827.jpg,holdout
KONIQ-10k,2474265369,2474265369.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2474265369.jpg,train
KONIQ-10k,2474539087,2474539087.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2474539087.jpg,train
KONIQ-10k,2475938786,2475938786.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2475938786.jpg,holdout
KONIQ-10k,2476813465,2476813465.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2476813465.jpg,train
KONIQ-10k,2477552466,2477552466.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2477552466.jpg,train
KONIQ-10k,247810883,247810883.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/247810883.jpg,holdout
KONIQ-10k,2478250944,2478250944.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2478250944.jpg,train
KONIQ-10k,2479736959,2479736959.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2479736959.jpg,train
KONIQ-10k,2481588554,2481588554.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2481588554.jpg,train
KONIQ-10k,2484057,2484057.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2484057.jpg,train
KONIQ-10k,2486040810,2486040810.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2486040810.jpg,train
KONIQ-10k,2488865108,2488865108.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2488865108.jpg,train
KONIQ-10k,2489035588,2489035588.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2489035588.jpg,holdout
KONIQ-10k,2489209226,2489209226.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2489209226.jpg,train
KONIQ-10k,2490462635,2490462635.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2490462635.jpg,train
KONIQ-10k,2491353954,2491353954.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2491353954.jpg,train
KONIQ-10k,2491799679,2491799679.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2491799679.jpg,train
KONIQ-10k,2492228578,2492228578.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2492228578.jpg,holdout
KONIQ-10k,2495556421,2495556421.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2495556421.jpg,holdout
KONIQ-10k,2495772957,2495772957.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2495772957.jpg,val
KONIQ-10k,249590486,249590486.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/249590486.jpg,train
KONIQ-10k,2496466506,2496466506.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2496466506.jpg,train
KONIQ-10k,2500167386,2500167386.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2500167386.jpg,train
KONIQ-10k,2500618710,2500618710.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2500618710.jpg,holdout
KONIQ-10k,2501256504,2501256504.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2501256504.jpg,train
KONIQ-10k,2502332369,2502332369.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2502332369.jpg,holdout
KONIQ-10k,2503231447,2503231447.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2503231447.jpg,train
KONIQ-10k,2503685415,2503685415.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2503685415.jpg,train
KONIQ-10k,2503869220,2503869220.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2503869220.jpg,val
KONIQ-10k,2504686366,2504686366.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2504686366.jpg,train
KONIQ-10k,2508139577,2508139577.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2508139577.jpg,train
KONIQ-10k,2508976529,2508976529.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2508976529.jpg,train
KONIQ-10k,2510458503,2510458503.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2510458503.jpg,train
KONIQ-10k,251258757,251258757.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/251258757.jpg,train
KONIQ-10k,2512779647,2512779647.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2512779647.jpg,train
KONIQ-10k,2515829883,2515829883.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2515829883.jpg,val
KONIQ-10k,2517368566,2517368566.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2517368566.jpg,train
KONIQ-10k,2517718928,2517718928.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2517718928.jpg,train
KONIQ-10k,2519235976,2519235976.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2519235976.jpg,train
KONIQ-10k,251925288,251925288.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/251925288.jpg,train
KONIQ-10k,2519479147,2519479147.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2519479147.jpg,train
KONIQ-10k,25239707,25239707.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/25239707.jpg,train
KONIQ-10k,252435496,252435496.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/252435496.jpg,train
KONIQ-10k,2527003217,2527003217.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2527003217.jpg,train
KONIQ-10k,2527050529,2527050529.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2527050529.jpg,val
KONIQ-10k,2528064728,2528064728.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2528064728.jpg,train
KONIQ-10k,2529798721,2529798721.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2529798721.jpg,train
KONIQ-10k,2530204171,2530204171.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2530204171.jpg,train
KONIQ-10k,2532088252,2532088252.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2532088252.jpg,val
KONIQ-10k,2532859410,2532859410.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/2532859410.jpg,train
KONIQ-10k,253771260,253771260.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/253771260.jpg,train
