dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,split
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Motion blur,4,2.07,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_03_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Motion blur,5,1.33,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color diffusion,1,4.43,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color diffusion,2,2.4,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_04_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color diffusion,3,1.87,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color diffusion,4,1.9,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color diffusion,5,1.27,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color shift,1,4.2,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color shift,2,2.33,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_05_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color shift,3,1.63,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_05_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color shift,4,1.43,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_05_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color shift,5,1.3,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_06_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color quantization,1,4.1,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_06_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color quantization,2,3.97,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_06_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color quantization,3,4.07,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_06_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color quantization,4,3.67,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_06_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color quantization,5,2.73,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_07_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color saturation 1,1,3.06,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_07_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color saturation 1,2,2.67,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_07_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color saturation 1,3,2.63,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_07_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color saturation 1,4,2.55,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_07_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color saturation 1,5,2.63,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_08_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color saturation 2,1,4.4,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_08_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color saturation 2,2,3.27,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_08_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color saturation 2,3,2.27,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_08_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color saturation 2,4,1.67,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_08_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color saturation 2,5,1.35,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,JPEG2000,1,4.23,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,JPEG2000,2,3.8,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_09_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,JPEG2000,3,3.43,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,JPEG2000,4,1.97,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,JPEG2000,5,1.23,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_10_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,JPEG,1,4.0,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_10_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,JPEG,2,4.2,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,JPEG,3,3.67,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,JPEG,4,1.77,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,JPEG,5,1.33,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,White noise,1,3.83,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_11_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,White noise,2,3.63,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_11_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,White noise,3,2.8,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,White noise,4,2.6,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_11_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,White noise,5,2.3,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_12_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,White noise in color component,1,4.07,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_12_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,White noise in color component,2,3.8,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_12_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,White noise in color component,3,3.17,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_12_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,White noise in color component,4,2.63,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_12_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,White noise in color component,5,2.57,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_13_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Impulse noise,1,3.9,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_13_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Impulse noise,2,3.17,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_13_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Impulse noise,3,2.4,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Impulse noise,4,2.3,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_13_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Impulse noise,5,1.7,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_14_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Multiplicative noise,1,4.03,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Multiplicative noise,2,3.27,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_14_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Multiplicative noise,3,2.67,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_14_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Multiplicative noise,4,2.63,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Multiplicative noise,5,1.87,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_15_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Denoise,1,3.53,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_15_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Denoise,2,2.57,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_15_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Denoise,3,1.93,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_15_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Denoise,4,1.7,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_15_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Denoise,5,1.4,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_16_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Brighten,1,4.47,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_16_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Brighten,2,3.77,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_16_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Brighten,3,2.93,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_16_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Brighten,4,1.73,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_16_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Brighten,5,1.23,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_17_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Darken,1,4.43,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_17_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Darken,2,4.63,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_17_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Darken,3,4.1,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Darken,4,3.63,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_17_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Darken,5,1.97,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Mean shift,1,3.77,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Mean shift,2,3.87,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Mean shift,3,4.67,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_18_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Mean shift,4,4.37,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Mean shift,5,3.6,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_19_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Jitter,1,3.93,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_19_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Jitter,2,4.07,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_19_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Jitter,3,3.03,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Jitter,4,1.77,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_19_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Jitter,5,1.27,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_20_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Non-eccentricity patch,1,4.33,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Non-eccentricity patch,2,4.2,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Non-eccentricity patch,3,4.07,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Non-eccentricity patch,4,3.9,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_20_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Non-eccentricity patch,5,3.35,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_21_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Pixelate,1,3.43,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Pixelate,2,2.9,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_21_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Pixelate,3,2.57,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Pixelate,4,2.03,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_21_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Pixelate,5,1.17,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_22_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Quantization,1,3.93,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Quantization,2,3.57,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Quantization,3,4.0,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_22_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Quantization,4,3.7,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Quantization,5,3.1,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_23_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color block,1,2.5,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_23_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color block,2,1.9,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_23_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color block,3,2.27,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_23_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color block,4,2.17,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_23_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Color block,5,1.93,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_24_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,High sharpen,1,2.8,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,High sharpen,2,2.1,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,High sharpen,3,1.53,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_24_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,High sharpen,4,1.57,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,High sharpen,5,1.17,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_25_01.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Contrast change,1,2.97,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_25_02.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Contrast change,2,3.2,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Contrast change,3,3.63,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Contrast change,4,3.87,holdout
KADID-10k,I15,/data/projectwork/swati_mam/kadid10k/images/I15_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I15.png,Contrast change,5,3.2,holdout
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Gaussian blur,1,4.7,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_01_02.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Gaussian blur,2,4.3,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Gaussian blur,3,2.0,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_01_04.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Gaussian blur,4,1.4,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Gaussian blur,5,1.13,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_02_01.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Lens blur,1,3.4,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Lens blur,2,1.93,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_02_03.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Lens blur,3,1.33,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Lens blur,4,1.17,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Lens blur,5,1.33,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Motion blur,1,4.47,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_03_02.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Motion blur,2,3.47,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_03_03.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Motion blur,3,2.03,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Motion blur,4,1.63,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_03_05.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Motion blur,5,1.17,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Color diffusion,1,4.4,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Color diffusion,2,1.9,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_04_03.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Color diffusion,3,1.2,train
KADID-10k,I16,/data/projectwork/swati_mam/kadid10k/images/I16_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I16.png,Color diffusion,4,1.2,train
