dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,mos_std,distortion_code,distorted_filename,split
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_21_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_21,4,3.21951,0.06464,21,i04_21_4.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_21_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_21,5,2.0,0.0,21,i04_21_5.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_22_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_22,1,6.02439,0.10625,22,i04_22_1.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_22_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_22,2,5.78571,0.15259,22,i04_22_2.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_22_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_22,3,4.42857,0.10724,22,i04_22_3.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_22_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_22,4,4.12195,0.09252,22,i04_22_4.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_22_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_22,5,2.90476,0.1107099999999999,22,i04_22_5.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_23_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_23,1,6.425,0.13175,23,i04_23_1.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_23_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_23,2,5.40476,0.1169299999999999,23,i04_23_2.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_23_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_23,3,3.87805,0.11014,23,i04_23_3.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_23_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_23,4,2.95122,0.09726,23,i04_23_4.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_23_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_23,5,1.47619,0.10234,23,i04_23_5.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_24_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_24,1,5.547619999999999,0.10755,24,i04_24_1.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_24_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_24,2,3.7619,0.09994,24,i04_24_2.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_24_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_24,3,2.58537,0.07694,24,i04_24_3.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_24_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_24,4,1.90476,0.07384,24,i04_24_4.bmp,holdout
TID2013,I04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i04_24_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I04.BMP,type_24,5,0.58537,0.09741,24,i04_24_5.bmp,holdout
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I05_01_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_01,1,5.525,0.13223,01,I05_01_1.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_01_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_01,2,5.5,0.13229,01,i05_01_2.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_01_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_01,3,4.84615,0.09956,01,i05_01_3.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_01_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_01,4,4.05128,0.0884399999999999,01,i05_01_4.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_01_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_01,5,3.5609800000000003,0.1246,01,i05_01_5.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_02_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_02,1,5.829269999999999,0.14997,02,i05_02_1.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_02_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_02,2,5.682930000000001,0.16339,02,i05_02_2.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_02_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_02,3,5.325,0.15964,02,i05_02_3.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_02_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_02,4,5.09756,0.14555,02,i05_02_4.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_02_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_02,5,4.25641,0.09399,02,i05_02_5.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_03_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_03,1,5.09756,0.12816,03,i05_03_1.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_03_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_03,2,4.4878,0.1385,03,i05_03_2.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_03_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_03,3,3.675,0.10833,03,i05_03_3.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_03_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_03,4,3.07317,0.08719,03,i05_03_4.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_03_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_03,5,2.375,0.11558,03,i05_03_5.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_04_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_04,1,5.63415,0.16812,04,i05_04_1.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_04_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_04,2,5.75,0.16105,04,i05_04_2.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_04_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_04,3,5.575,0.14529,04,i05_04_3.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_04_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_04,4,4.926830000000001,0.16682,04,i05_04_4.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_04_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_04,5,4.4,0.11619,04,i05_04_5.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_05_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_05,1,5.625,0.14003,05,i05_05_1.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_05_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_05,2,5.39024,0.18536,05,i05_05_2.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_05_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_05,3,4.7,0.11292,05,i05_05_3.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_05_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_05,4,3.81579,0.09005,05,i05_05_4.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_05_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_05,5,2.92308,0.07593,05,i05_05_5.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_06_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_06,1,4.375,0.15284,06,i05_06_1.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_06_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_06,2,3.92308,0.14223,06,i05_06_2.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_06_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_06,3,3.5,0.1274799999999999,06,i05_06_3.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_06_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_06,4,3.31707,0.1166599999999999,06,i05_06_4.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_06_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_06,5,2.51282,0.1139299999999999,06,i05_06_5.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_07_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_07,1,5.275,0.1580599999999999,07,i05_07_1.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_07_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_07,2,5.26829,0.13808,07,i05_07_2.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_07_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_07,3,4.53846,0.13493,07,i05_07_3.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_07_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_07,4,4.05128,0.11999,07,i05_07_4.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_07_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_07,5,3.1463400000000004,0.13162,07,i05_07_5.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_08_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_08,1,5.4,0.14053,08,i05_08_1.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_08_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_08,2,4.66667,0.10468,08,i05_08_2.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_08_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_08,3,3.65854,0.12725,08,i05_08_3.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_08_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_08,4,2.7804900000000004,0.10064,08,i05_08_4.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_08_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_08,5,1.25,0.14031,08,i05_08_5.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_09_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_09,1,5.825,0.14953,09,i05_09_1.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_09_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_09,2,5.825,0.1219,09,i05_09_2.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_09_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_09,3,5.325,0.14743,09,i05_09_3.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_09_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_09,4,3.5,0.13229,09,i05_09_4.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_09_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_09,5,1.36585,0.14119,09,i05_09_5.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_10_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_10,1,5.73171,0.16907,10,i05_10_1.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_10_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_10,2,5.15385,0.09272,10,i05_10_2.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_10_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_10,3,4.707319999999999,0.16268,10,i05_10_3.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_10_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_10,4,3.43902,0.11465,10,i05_10_4.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_10_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_10,5,1.87805,0.1550099999999999,10,i05_10_5.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I05_11_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_11,1,5.7561,0.14545,11,I05_11_1.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_11_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_11,2,5.4,0.17607,11,i05_11_2.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_11_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_11,3,4.5,0.14142,11,i05_11_3.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_11_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_11,4,3.66667,0.11657,11,i05_11_4.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_11_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_11,5,2.25,0.12119,11,i05_11_5.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_12_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_12,1,5.682930000000001,0.16699,12,i05_12_1.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_12_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_12,2,5.775,0.16003,12,i05_12_2.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_12_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_12,3,5.35,0.13942,12,i05_12_3.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_12_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_12,4,3.8,0.1466299999999999,12,i05_12_4.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_12_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_12,5,2.725,0.13687,12,i05_12_5.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I05_13_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_13,1,5.46341,0.11997,13,I05_13_1.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_13_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_13,2,4.90244,0.14958,13,i05_13_2.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_13_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_13,3,3.475,0.09992,13,i05_13_3.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_13_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_13,4,2.97561,0.10625,13,i05_13_4.bmp,val
TID2013,I05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i05_13_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I05.BMP,type_13,5,1.97368,0.10842,13,i05_13_5.bmp,val
