dataset,image_id,ref_id,distorted_path,ref_path,distortion_type,distortion_code,severity_or_level,mos_or_dmos,split
KADID-10k,I59_08_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_08_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Color saturation 2,NA,3,2.87,train
KADID-10k,I59_08_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_08_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Color saturation 2,NA,4,2.4,train
KADID-10k,I59_08_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_08_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Color saturation 2,NA,5,1.87,train
KADID-10k,I59_09_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,JPEG2000,NA,1,4.63,train
KADID-10k,I59_09_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,JPEG2000,NA,2,4.6,train
KADID-10k,I59_09_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_09_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,JPEG2000,NA,3,4.4,train
KADID-10k,I59_09_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,JPEG2000,NA,4,3.1,train
KADID-10k,I59_09_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,JPEG2000,NA,5,1.3,train
KADID-10k,I59_10_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_10_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,JPEG,NA,1,4.77,train
KADID-10k,I59_10_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_10_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,JPEG,NA,2,4.77,train
KADID-10k,I59_10_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,JPEG,NA,3,4.5,train
KADID-10k,I59_10_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,JPEG,NA,4,2.5,train
KADID-10k,I59_10_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,JPEG,NA,5,1.47,train
KADID-10k,I59_11_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,White noise,NA,1,4.29,train
KADID-10k,I59_11_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_11_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,White noise,NA,2,3.77,train
KADID-10k,I59_11_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_11_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,White noise,NA,3,3.43,train
KADID-10k,I59_11_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,White noise,NA,4,3.0,train
KADID-10k,I59_11_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_11_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,White noise,NA,5,2.3,train
KADID-10k,I59_12_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_12_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,White noise in color component,NA,1,4.5,train
KADID-10k,I59_12_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_12_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,White noise in color component,NA,2,4.03,train
KADID-10k,I59_12_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_12_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,White noise in color component,NA,3,3.6,train
KADID-10k,I59_12_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_12_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,White noise in color component,NA,4,2.97,train
KADID-10k,I59_12_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_12_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,White noise in color component,NA,5,2.6,train
KADID-10k,I59_13_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_13_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Impulse noise,NA,1,4.27,train
KADID-10k,I59_13_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_13_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Impulse noise,NA,2,3.2,train
KADID-10k,I59_13_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_13_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Impulse noise,NA,3,2.77,train
KADID-10k,I59_13_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Impulse noise,NA,4,2.33,train
KADID-10k,I59_13_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_13_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Impulse noise,NA,5,2.3,train
KADID-10k,I59_14_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_14_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Multiplicative noise,NA,1,4.87,train
KADID-10k,I59_14_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Multiplicative noise,NA,2,4.13,train
KADID-10k,I59_14_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_14_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Multiplicative noise,NA,3,3.03,train
KADID-10k,I59_14_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_14_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Multiplicative noise,NA,4,2.77,train
KADID-10k,I59_14_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Multiplicative noise,NA,5,2.23,train
KADID-10k,I59_15_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_15_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Denoise,NA,1,4.13,train
KADID-10k,I59_15_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_15_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Denoise,NA,2,3.03,train
KADID-10k,I59_15_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_15_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Denoise,NA,3,2.53,train
KADID-10k,I59_15_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_15_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Denoise,NA,4,1.8,train
KADID-10k,I59_15_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_15_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Denoise,NA,5,1.5,train
KADID-10k,I59_16_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_16_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Brighten,NA,1,4.73,train
KADID-10k,I59_16_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_16_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Brighten,NA,2,4.47,train
KADID-10k,I59_16_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_16_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Brighten,NA,3,3.83,train
KADID-10k,I59_16_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_16_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Brighten,NA,4,2.9,train
KADID-10k,I59_16_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_16_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Brighten,NA,5,1.53,train
KADID-10k,I59_17_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_17_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Darken,NA,1,4.83,train
KADID-10k,I59_17_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_17_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Darken,NA,2,4.39,train
KADID-10k,I59_17_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_17_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Darken,NA,3,4.3,train
KADID-10k,I59_17_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Darken,NA,4,3.7,train
KADID-10k,I59_17_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_17_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Darken,NA,5,2.37,train
KADID-10k,I59_18_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Mean shift,NA,1,4.43,train
KADID-10k,I59_18_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Mean shift,NA,2,4.7,train
KADID-10k,I59_18_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Mean shift,NA,3,4.67,train
KADID-10k,I59_18_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_18_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Mean shift,NA,4,4.43,train
KADID-10k,I59_18_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Mean shift,NA,5,3.93,train
KADID-10k,I59_19_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_19_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Jitter,NA,1,4.53,train
KADID-10k,I59_19_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_19_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Jitter,NA,2,4.27,train
KADID-10k,I59_19_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_19_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Jitter,NA,3,3.7,train
KADID-10k,I59_19_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Jitter,NA,4,2.0,train
KADID-10k,I59_19_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_19_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Jitter,NA,5,1.13,train
KADID-10k,I59_20_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_20_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Non-eccentricity patch,NA,1,4.47,train
KADID-10k,I59_20_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Non-eccentricity patch,NA,2,4.57,train
KADID-10k,I59_20_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Non-eccentricity patch,NA,3,4.07,train
KADID-10k,I59_20_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Non-eccentricity patch,NA,4,4.23,train
KADID-10k,I59_20_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_20_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Non-eccentricity patch,NA,5,3.6,train
KADID-10k,I59_21_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_21_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Pixelate,NA,1,4.5,train
KADID-10k,I59_21_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Pixelate,NA,2,3.67,train
KADID-10k,I59_21_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_21_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Pixelate,NA,3,3.8,train
KADID-10k,I59_21_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Pixelate,NA,4,3.1,train
KADID-10k,I59_21_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_21_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Pixelate,NA,5,1.53,train
KADID-10k,I59_22_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_22_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Quantization,NA,1,4.4,train
KADID-10k,I59_22_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Quantization,NA,2,4.48,train
KADID-10k,I59_22_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Quantization,NA,3,3.7,train
KADID-10k,I59_22_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_22_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Quantization,NA,4,3.73,train
KADID-10k,I59_22_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Quantization,NA,5,3.4,train
KADID-10k,I59_23_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_23_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Color block,NA,1,2.87,train
KADID-10k,I59_23_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_23_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Color block,NA,2,2.47,train
KADID-10k,I59_23_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_23_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Color block,NA,3,2.5,train
KADID-10k,I59_23_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_23_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Color block,NA,4,2.4,train
KADID-10k,I59_23_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_23_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Color block,NA,5,2.3,train
KADID-10k,I59_24_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_24_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,High sharpen,NA,1,3.93,train
KADID-10k,I59_24_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,High sharpen,NA,2,2.93,train
KADID-10k,I59_24_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,High sharpen,NA,3,2.4,train
KADID-10k,I59_24_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_24_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,High sharpen,NA,4,1.8,train
KADID-10k,I59_24_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,High sharpen,NA,5,1.4,train
KADID-10k,I59_25_01,I59,/data/projectwork/swati_mam/kadid10k/images/I59_25_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Contrast change,NA,1,4.0,train
KADID-10k,I59_25_02,I59,/data/projectwork/swati_mam/kadid10k/images/I59_25_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Contrast change,NA,2,3.87,train
KADID-10k,I59_25_03,I59,/data/projectwork/swati_mam/kadid10k/images/I59_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Contrast change,NA,3,4.39,train
KADID-10k,I59_25_04,I59,/data/projectwork/swati_mam/kadid10k/images/I59_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Contrast change,NA,4,4.1,train
KADID-10k,I59_25_05,I59,/data/projectwork/swati_mam/kadid10k/images/I59_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Contrast change,NA,5,2.93,train
KADID-10k,I60_01_01,I60,/data/projectwork/swati_mam/kadid10k/images/I60_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Gaussian blur,NA,1,4.47,train
KADID-10k,I60_01_02,I60,/data/projectwork/swati_mam/kadid10k/images/I60_01_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Gaussian blur,NA,2,4.6,train
KADID-10k,I60_01_03,I60,/data/projectwork/swati_mam/kadid10k/images/I60_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Gaussian blur,NA,3,3.33,train
KADID-10k,I60_01_04,I60,/data/projectwork/swati_mam/kadid10k/images/I60_01_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Gaussian blur,NA,4,1.97,train
KADID-10k,I60_01_05,I60,/data/projectwork/swati_mam/kadid10k/images/I60_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Gaussian blur,NA,5,1.57,train
KADID-10k,I60_02_01,I60,/data/projectwork/swati_mam/kadid10k/images/I60_02_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Lens blur,NA,1,4.16,train
KADID-10k,I60_02_02,I60,/data/projectwork/swati_mam/kadid10k/images/I60_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Lens blur,NA,2,3.03,train
KADID-10k,I60_02_03,I60,/data/projectwork/swati_mam/kadid10k/images/I60_02_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Lens blur,NA,3,1.8,train
KADID-10k,I60_02_04,I60,/data/projectwork/swati_mam/kadid10k/images/I60_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Lens blur,NA,4,1.23,train
KADID-10k,I60_02_05,I60,/data/projectwork/swati_mam/kadid10k/images/I60_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Lens blur,NA,5,1.2,train
KADID-10k,I60_03_01,I60,/data/projectwork/swati_mam/kadid10k/images/I60_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Motion blur,NA,1,4.63,train
KADID-10k,I60_03_02,I60,/data/projectwork/swati_mam/kadid10k/images/I60_03_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Motion blur,NA,2,4.7,train
KADID-10k,I60_03_03,I60,/data/projectwork/swati_mam/kadid10k/images/I60_03_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Motion blur,NA,3,3.13,train
KADID-10k,I60_03_04,I60,/data/projectwork/swati_mam/kadid10k/images/I60_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Motion blur,NA,4,2.77,train
KADID-10k,I60_03_05,I60,/data/projectwork/swati_mam/kadid10k/images/I60_03_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Motion blur,NA,5,1.97,train
KADID-10k,I60_04_01,I60,/data/projectwork/swati_mam/kadid10k/images/I60_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color diffusion,NA,1,4.57,train
KADID-10k,I60_04_02,I60,/data/projectwork/swati_mam/kadid10k/images/I60_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color diffusion,NA,2,1.97,train
KADID-10k,I60_04_03,I60,/data/projectwork/swati_mam/kadid10k/images/I60_04_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color diffusion,NA,3,1.33,train
KADID-10k,I60_04_04,I60,/data/projectwork/swati_mam/kadid10k/images/I60_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color diffusion,NA,4,1.2,train
KADID-10k,I60_04_05,I60,/data/projectwork/swati_mam/kadid10k/images/I60_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color diffusion,NA,5,1.13,train
KADID-10k,I60_05_01,I60,/data/projectwork/swati_mam/kadid10k/images/I60_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color shift,NA,1,4.7,train
KADID-10k,I60_05_02,I60,/data/projectwork/swati_mam/kadid10k/images/I60_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color shift,NA,2,2.87,train
KADID-10k,I60_05_03,I60,/data/projectwork/swati_mam/kadid10k/images/I60_05_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color shift,NA,3,2.3,train
KADID-10k,I60_05_04,I60,/data/projectwork/swati_mam/kadid10k/images/I60_05_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color shift,NA,4,2.5,train
KADID-10k,I60_05_05,I60,/data/projectwork/swati_mam/kadid10k/images/I60_05_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color shift,NA,5,2.67,train
KADID-10k,I60_06_01,I60,/data/projectwork/swati_mam/kadid10k/images/I60_06_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color quantization,NA,1,4.03,train
KADID-10k,I60_06_02,I60,/data/projectwork/swati_mam/kadid10k/images/I60_06_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color quantization,NA,2,3.9,train
KADID-10k,I60_06_03,I60,/data/projectwork/swati_mam/kadid10k/images/I60_06_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color quantization,NA,3,3.63,train
KADID-10k,I60_06_04,I60,/data/projectwork/swati_mam/kadid10k/images/I60_06_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color quantization,NA,4,3.1,train
KADID-10k,I60_06_05,I60,/data/projectwork/swati_mam/kadid10k/images/I60_06_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color quantization,NA,5,2.53,train
KADID-10k,I60_07_01,I60,/data/projectwork/swati_mam/kadid10k/images/I60_07_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 1,NA,1,2.8,train
KADID-10k,I60_07_02,I60,/data/projectwork/swati_mam/kadid10k/images/I60_07_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 1,NA,2,2.63,train
KADID-10k,I60_07_03,I60,/data/projectwork/swati_mam/kadid10k/images/I60_07_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 1,NA,3,1.87,train
KADID-10k,I60_07_04,I60,/data/projectwork/swati_mam/kadid10k/images/I60_07_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 1,NA,4,1.8,train
KADID-10k,I60_07_05,I60,/data/projectwork/swati_mam/kadid10k/images/I60_07_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 1,NA,5,1.8,train
KADID-10k,I60_08_01,I60,/data/projectwork/swati_mam/kadid10k/images/I60_08_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 2,NA,1,4.6,train
KADID-10k,I60_08_02,I60,/data/projectwork/swati_mam/kadid10k/images/I60_08_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 2,NA,2,3.03,train
