ref_id,distortion_type,path_mild,path_severe,sev_mild,sev_severe,abs_dEH,dataset,image_id_mild,image_id_severe
I10,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_03.png,1.0,3.0,2.776611328125,KADID-10k,I10_24_01,I10_24_03
I10,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_04.png,1.0,4.0,6.54931640625,KADID-10k,I10_24_01,I10_24_04
I10,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_05.png,1.0,5.0,11.28955078125,KADID-10k,I10_24_01,I10_24_05
I10,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_03.png,2.0,3.0,1.54443359375,KADID-10k,I10_24_02,I10_24_03
I10,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_04.png,2.0,4.0,5.317138671875,KADID-10k,I10_24_02,I10_24_04
I10,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_05.png,2.0,5.0,10.057373046875,KADID-10k,I10_24_02,I10_24_05
I10,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_04.png,3.0,4.0,3.772705078125,KADID-10k,I10_24_03,I10_24_04
I10,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_05.png,3.0,5.0,8.512939453125,KADID-10k,I10_24_03,I10_24_05
I10,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_24_05.png,4.0,5.0,4.740234375,KADID-10k,I10_24_04,I10_24_05
I10,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_02.png,1.0,2.0,3.961181640625,KADID-10k,I10_13_01,I10_13_02
I10,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_03.png,1.0,3.0,9.426513671875,KADID-10k,I10_13_01,I10_13_03
I10,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_04.png,1.0,4.0,16.53173828125,KADID-10k,I10_13_01,I10_13_04
I10,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_05.png,1.0,5.0,19.914794921875,KADID-10k,I10_13_01,I10_13_05
I10,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_03.png,2.0,3.0,5.46533203125,KADID-10k,I10_13_02,I10_13_03
I10,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_04.png,2.0,4.0,12.570556640625,KADID-10k,I10_13_02,I10_13_04
I10,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_05.png,2.0,5.0,15.95361328125,KADID-10k,I10_13_02,I10_13_05
I10,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_04.png,3.0,4.0,7.105224609375,KADID-10k,I10_13_03,I10_13_04
I10,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_05.png,3.0,5.0,10.48828125,KADID-10k,I10_13_03,I10_13_05
I10,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_13_05.png,4.0,5.0,3.383056640625,KADID-10k,I10_13_04,I10_13_05
I10,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_02.png,1.0,2.0,0.052490234375,KADID-10k,I10_10_01,I10_10_02
I10,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_03.png,1.0,3.0,0.12548828125,KADID-10k,I10_10_01,I10_10_03
I10,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_04.png,1.0,4.0,5.177734375,KADID-10k,I10_10_01,I10_10_04
I10,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_05.png,1.0,5.0,5.267578125,KADID-10k,I10_10_01,I10_10_05
I10,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_03.png,2.0,3.0,0.072998046875,KADID-10k,I10_10_02,I10_10_03
I10,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_04.png,2.0,4.0,5.230224609375,KADID-10k,I10_10_02,I10_10_04
I10,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_05.png,2.0,5.0,5.320068359375,KADID-10k,I10_10_02,I10_10_05
I10,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_04.png,3.0,4.0,5.30322265625,KADID-10k,I10_10_03,I10_10_04
I10,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_05.png,3.0,5.0,5.39306640625,KADID-10k,I10_10_03,I10_10_05
I10,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_10_05.png,4.0,5.0,0.08984375,KADID-10k,I10_10_04,I10_10_05
I10,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_02.png,1.0,2.0,0.017578125,KADID-10k,I10_09_01,I10_09_02
I10,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_03.png,1.0,3.0,0.02099609375,KADID-10k,I10_09_01,I10_09_03
I10,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_04.png,1.0,4.0,0.55810546875,KADID-10k,I10_09_01,I10_09_04
I10,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_05.png,1.0,5.0,1.798828125,KADID-10k,I10_09_01,I10_09_05
I10,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_03.png,2.0,3.0,0.00341796875,KADID-10k,I10_09_02,I10_09_03
I10,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_04.png,2.0,4.0,0.54052734375,KADID-10k,I10_09_02,I10_09_04
I10,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_05.png,2.0,5.0,1.78125,KADID-10k,I10_09_02,I10_09_05
I10,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_04.png,3.0,4.0,0.537109375,KADID-10k,I10_09_03,I10_09_04
I10,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_05.png,3.0,5.0,1.77783203125,KADID-10k,I10_09_03,I10_09_05
I10,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_09_05.png,4.0,5.0,1.24072265625,KADID-10k,I10_09_04,I10_09_05
I10,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_02.png,1.0,2.0,0.823486328125,KADID-10k,I10_19_01,I10_19_02
I10,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_03.png,1.0,3.0,2.495849609375,KADID-10k,I10_19_01,I10_19_03
I10,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_04.png,1.0,4.0,5.37060546875,KADID-10k,I10_19_01,I10_19_04
I10,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_05.png,1.0,5.0,13.393310546875,KADID-10k,I10_19_01,I10_19_05
I10,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_03.png,2.0,3.0,1.67236328125,KADID-10k,I10_19_02,I10_19_03
I10,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_04.png,2.0,4.0,4.547119140625,KADID-10k,I10_19_02,I10_19_04
I10,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_05.png,2.0,5.0,12.56982421875,KADID-10k,I10_19_02,I10_19_05
I10,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_04.png,3.0,4.0,2.874755859375,KADID-10k,I10_19_03,I10_19_04
I10,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_05.png,3.0,5.0,10.8974609375,KADID-10k,I10_19_03,I10_19_05
I10,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_19_05.png,4.0,5.0,8.022705078125,KADID-10k,I10_19_04,I10_19_05
I10,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_02.png,1.0,2.0,2.20458984375,KADID-10k,I10_02_01,I10_02_02
I10,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_03.png,1.0,3.0,8.40673828125,KADID-10k,I10_02_01,I10_02_03
I10,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_04.png,1.0,4.0,12.782470703125,KADID-10k,I10_02_01,I10_02_04
I10,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_05.png,1.0,5.0,14.623779296875,KADID-10k,I10_02_01,I10_02_05
I10,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_03.png,2.0,3.0,6.2021484375,KADID-10k,I10_02_02,I10_02_03
I10,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_04.png,2.0,4.0,10.577880859375,KADID-10k,I10_02_02,I10_02_04
I10,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_05.png,2.0,5.0,12.419189453125,KADID-10k,I10_02_02,I10_02_05
I10,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_04.png,3.0,4.0,4.375732421875,KADID-10k,I10_02_03,I10_02_04
I10,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_05.png,3.0,5.0,6.217041015625,KADID-10k,I10_02_03,I10_02_05
I10,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_02_05.png,4.0,5.0,1.84130859375,KADID-10k,I10_02_04,I10_02_05
I10,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_02.png,1.0,2.0,0.548095703125,KADID-10k,I10_18_01,I10_18_02
I10,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_03.png,1.0,3.0,0.501953125,KADID-10k,I10_18_01,I10_18_03
I10,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_04.png,1.0,4.0,1.583251953125,KADID-10k,I10_18_01,I10_18_04
I10,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_05.png,1.0,5.0,1.396728515625,KADID-10k,I10_18_01,I10_18_05
I10,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_03.png,2.0,3.0,0.046142578125,KADID-10k,I10_18_02,I10_18_03
I10,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_04.png,2.0,4.0,2.13134765625,KADID-10k,I10_18_02,I10_18_04
I10,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_05.png,2.0,5.0,1.94482421875,KADID-10k,I10_18_02,I10_18_05
I10,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_04.png,3.0,4.0,2.085205078125,KADID-10k,I10_18_03,I10_18_04
I10,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_05.png,3.0,5.0,1.898681640625,KADID-10k,I10_18_03,I10_18_05
I10,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_18_05.png,4.0,5.0,0.1865234375,KADID-10k,I10_18_04,I10_18_05
I10,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_02.png,1.0,2.0,0.2490234375,KADID-10k,I10_03_01,I10_03_02
I10,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_03.png,1.0,3.0,0.170166015625,KADID-10k,I10_03_01,I10_03_03
I10,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_04.png,1.0,4.0,2.203369140625,KADID-10k,I10_03_01,I10_03_04
I10,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_05.png,1.0,5.0,6.10595703125,KADID-10k,I10_03_01,I10_03_05
I10,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_03.png,2.0,3.0,0.419189453125,KADID-10k,I10_03_02,I10_03_03
I10,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_04.png,2.0,4.0,2.452392578125,KADID-10k,I10_03_02,I10_03_04
I10,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_05.png,2.0,5.0,6.35498046875,KADID-10k,I10_03_02,I10_03_05
I10,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_04.png,3.0,4.0,2.033203125,KADID-10k,I10_03_03,I10_03_04
I10,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_05.png,3.0,5.0,5.935791015625,KADID-10k,I10_03_03,I10_03_05
I10,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_03_05.png,4.0,5.0,3.902587890625,KADID-10k,I10_03_04,I10_03_05
I10,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_02.png,1.0,2.0,5.2138671875,KADID-10k,I10_14_01,I10_14_02
I10,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_03.png,1.0,3.0,8.19580078125,KADID-10k,I10_14_01,I10_14_03
I10,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_04.png,1.0,4.0,10.693603515625,KADID-10k,I10_14_01,I10_14_04
I10,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_05.png,1.0,5.0,17.0283203125,KADID-10k,I10_14_01,I10_14_05
I10,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_03.png,2.0,3.0,2.98193359375,KADID-10k,I10_14_02,I10_14_03
I10,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_04.png,2.0,4.0,5.479736328125,KADID-10k,I10_14_02,I10_14_04
I10,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_05.png,2.0,5.0,11.814453125,KADID-10k,I10_14_02,I10_14_05
I10,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_04.png,3.0,4.0,2.497802734375,KADID-10k,I10_14_03,I10_14_04
I10,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I10_14_05.png,3.0,5.0,8.83251953125,KADID-10k,I10_14_03,I10_14_05
