dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,distortion_code,distorted_id,distorted_filename,ref_filename,dmos_variance
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_17_03.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Darken,3,4.6,17,I11_17_03,I11_17_03.png,I11.png,0.49
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Darken,4,3.33,17,I11_17_04,I11_17_04.png,I11.png,0.943
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_17_05.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Darken,5,1.37,17,I11_17_05,I11_17_05.png,I11.png,0.547
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Mean shift,1,4.23,18,I11_18_01,I11_18_01.png,I11.png,0.616
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Mean shift,2,4.6,18,I11_18_02,I11_18_02.png,I11.png,0.49
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Mean shift,3,4.68,18,I11_18_03,I11_18_03.png,I11.png,0.642
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_18_04.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Mean shift,4,4.27,18,I11_18_04,I11_18_04.png,I11.png,0.772
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Mean shift,5,3.47,18,I11_18_05,I11_18_05.png,I11.png,0.957
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_19_01.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Jitter,1,4.3,19,I11_19_01,I11_19_01.png,I11.png,0.458
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_19_02.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Jitter,2,4.23,19,I11_19_02,I11_19_02.png,I11.png,0.496
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_19_03.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Jitter,3,3.13,19,I11_19_03,I11_19_03.png,I11.png,0.751
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Jitter,4,1.87,19,I11_19_04,I11_19_04.png,I11.png,0.67
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_19_05.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Jitter,5,1.4,19,I11_19_05,I11_19_05.png,I11.png,0.49
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_20_01.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Non-eccentricity patch,1,4.47,20,I11_20_01,I11_20_01.png,I11.png,0.499
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Non-eccentricity patch,2,4.67,20,I11_20_02,I11_20_02.png,I11.png,0.471
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Non-eccentricity patch,3,4.17,20,I11_20_03,I11_20_03.png,I11.png,0.82
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Non-eccentricity patch,4,4.17,20,I11_20_04,I11_20_04.png,I11.png,0.86
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_20_05.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Non-eccentricity patch,5,4.03,20,I11_20_05,I11_20_05.png,I11.png,0.836
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_21_01.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Pixelate,1,4.5,21,I11_21_01,I11_21_01.png,I11.png,0.619
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Pixelate,2,3.9,21,I11_21_02,I11_21_02.png,I11.png,1.012
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_21_03.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Pixelate,3,3.47,21,I11_21_03,I11_21_03.png,I11.png,0.921
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Pixelate,4,2.93,21,I11_21_04,I11_21_04.png,I11.png,1.153
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_21_05.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Pixelate,5,1.47,21,I11_21_05,I11_21_05.png,I11.png,0.562
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_22_01.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Quantization,1,4.1,22,I11_22_01,I11_22_01.png,I11.png,0.87
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Quantization,2,3.53,22,I11_22_02,I11_22_02.png,I11.png,0.921
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Quantization,3,3.1,22,I11_22_03,I11_22_03.png,I11.png,0.87
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_22_04.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Quantization,4,2.5,22,I11_22_04,I11_22_04.png,I11.png,0.847
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Quantization,5,2.27,22,I11_22_05,I11_22_05.png,I11.png,0.854
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_23_01.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Color block,1,1.93,23,I11_23_01,I11_23_01.png,I11.png,0.727
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_23_02.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Color block,2,1.63,23,I11_23_02,I11_23_02.png,I11.png,0.547
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_23_03.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Color block,3,2.5,23,I11_23_03,I11_23_03.png,I11.png,0.764
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_23_04.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Color block,4,2.07,23,I11_23_04,I11_23_04.png,I11.png,0.854
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_23_05.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Color block,5,1.6,23,I11_23_05,I11_23_05.png,I11.png,0.49
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_24_01.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,High sharpen,1,3.3,24,I11_24_01,I11_24_01.png,I11.png,0.823
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,High sharpen,2,2.5,24,I11_24_02,I11_24_02.png,I11.png,0.885
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,High sharpen,3,1.83,24,I11_24_03,I11_24_03.png,I11.png,0.687
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_24_04.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,High sharpen,4,1.6,24,I11_24_04,I11_24_04.png,I11.png,0.757
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,High sharpen,5,1.13,24,I11_24_05,I11_24_05.png,I11.png,0.34
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_25_01.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Contrast change,1,3.3,25,I11_25_01,I11_25_01.png,I11.png,0.936
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_25_02.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Contrast change,2,3.57,25,I11_25_02,I11_25_02.png,I11.png,0.883
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Contrast change,3,4.3,25,I11_25_03,I11_25_03.png,I11.png,0.862
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Contrast change,4,3.73,25,I11_25_04,I11_25_04.png,I11.png,0.772
KADID-10k,I11,/data/projectwork/swati_mam/kadid10k/images/I11_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I11.png,Contrast change,5,2.83,25,I11_25_05,I11_25_05.png,I11.png,1.157
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Gaussian blur,1,4.53,01,I12_01_01,I12_01_01.png,I12.png,0.618
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_01_02.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Gaussian blur,2,3.87,01,I12_01_02,I12_01_02.png,I12.png,0.718
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Gaussian blur,3,2.4,01,I12_01_03,I12_01_03.png,I12.png,0.49
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_01_04.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Gaussian blur,4,1.67,01,I12_01_04,I12_01_04.png,I12.png,0.745
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Gaussian blur,5,1.17,01,I12_01_05,I12_01_05.png,I12.png,0.373
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_02_01.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Lens blur,1,3.13,02,I12_02_01,I12_02_01.png,I12.png,0.957
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Lens blur,2,2.0,02,I12_02_02,I12_02_02.png,I12.png,0.775
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_02_03.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Lens blur,3,1.23,02,I12_02_03,I12_02_03.png,I12.png,0.423
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Lens blur,4,1.37,02,I12_02_04,I12_02_04.png,I12.png,0.482
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Lens blur,5,1.2,02,I12_02_05,I12_02_05.png,I12.png,0.4
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Motion blur,1,4.53,03,I12_03_01,I12_03_01.png,I12.png,0.562
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_03_02.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Motion blur,2,3.7,03,I12_03_02,I12_03_02.png,I12.png,0.936
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_03_03.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Motion blur,3,2.06,03,I12_03_03,I12_03_03.png,I12.png,0.669
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Motion blur,4,1.6,03,I12_03_04,I12_03_04.png,I12.png,0.554
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_03_05.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Motion blur,5,1.37,03,I12_03_05,I12_03_05.png,I12.png,0.482
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color diffusion,1,4.5,04,I12_04_01,I12_04_01.png,I12.png,0.719
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color diffusion,2,2.63,04,I12_04_02,I12_04_02.png,I12.png,1.016
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_04_03.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color diffusion,3,1.73,04,I12_04_03,I12_04_03.png,I12.png,0.727
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color diffusion,4,1.53,04,I12_04_04,I12_04_04.png,I12.png,0.806
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color diffusion,5,1.3,04,I12_04_05,I12_04_05.png,I12.png,0.586
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color shift,1,3.0,05,I12_05_01,I12_05_01.png,I12.png,1.033
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color shift,2,2.17,05,I12_05_02,I12_05_02.png,I12.png,0.687
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_05_03.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color shift,3,1.4,05,I12_05_03,I12_05_03.png,I12.png,0.49
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_05_04.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color shift,4,1.17,05,I12_05_04,I12_05_04.png,I12.png,0.373
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_05_05.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color shift,5,1.2,05,I12_05_05,I12_05_05.png,I12.png,0.4
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_06_01.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color quantization,1,4.45,06,I12_06_01,I12_06_01.png,I12.png,0.664
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_06_02.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color quantization,2,4.06,06,I12_06_02,I12_06_02.png,I12.png,0.716
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_06_03.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color quantization,3,4.0,06,I12_06_03,I12_06_03.png,I12.png,0.931
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_06_04.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color quantization,4,3.27,06,I12_06_04,I12_06_04.png,I12.png,0.929
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_06_05.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color quantization,5,2.36,06,I12_06_05,I12_06_05.png,I12.png,1.123
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_07_01.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color saturation 1,1,2.4,07,I12_07_01,I12_07_01.png,I12.png,1.2
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_07_02.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color saturation 1,2,1.87,07,I12_07_02,I12_07_02.png,I12.png,0.921
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_07_03.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color saturation 1,3,2.67,07,I12_07_03,I12_07_03.png,I12.png,1.135
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_07_04.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color saturation 1,4,2.37,07,I12_07_04,I12_07_04.png,I12.png,1.197
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_07_05.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color saturation 1,5,1.93,07,I12_07_05,I12_07_05.png,I12.png,0.929
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_08_01.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color saturation 2,1,4.47,08,I12_08_01,I12_08_01.png,I12.png,0.846
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_08_02.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color saturation 2,2,3.5,08,I12_08_02,I12_08_02.png,I12.png,0.847
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_08_03.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color saturation 2,3,3.13,08,I12_08_03,I12_08_03.png,I12.png,0.921
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_08_04.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color saturation 2,4,2.55,08,I12_08_04,I12_08_04.png,I12.png,1.073
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_08_05.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Color saturation 2,5,1.6,08,I12_08_05,I12_08_05.png,I12.png,0.712
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,JPEG2000,1,4.13,09,I12_09_01,I12_09_01.png,I12.png,0.618
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,JPEG2000,2,3.07,09,I12_09_02,I12_09_02.png,I12.png,0.998
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_09_03.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,JPEG2000,3,2.6,09,I12_09_03,I12_09_03.png,I12.png,0.987
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,JPEG2000,4,1.43,09,I12_09_04,I12_09_04.png,I12.png,0.559
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,JPEG2000,5,1.1,09,I12_09_05,I12_09_05.png,I12.png,0.3
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_10_01.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,JPEG,1,4.5,10,I12_10_01,I12_10_01.png,I12.png,0.719
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_10_02.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,JPEG,2,4.3,10,I12_10_02,I12_10_02.png,I12.png,0.737
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,JPEG,3,4.0,10,I12_10_03,I12_10_03.png,I12.png,0.73
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,JPEG,4,2.66,10,I12_10_04,I12_10_04.png,I12.png,1.049
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,JPEG,5,1.93,10,I12_10_05,I12_10_05.png,I12.png,0.629
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,White noise,1,4.48,11,I12_11_01,I12_11_01.png,I12.png,0.615
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_11_02.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,White noise,2,4.0,11,I12_11_02,I12_11_02.png,I12.png,0.856
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_11_03.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,White noise,3,3.83,11,I12_11_03,I12_11_03.png,I12.png,0.82
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,White noise,4,3.07,11,I12_11_04,I12_11_04.png,I12.png,0.772
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_11_05.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,White noise,5,2.53,11,I12_11_05,I12_11_05.png,I12.png,0.763
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_12_01.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,White noise in color component,1,4.63,12,I12_12_01,I12_12_01.png,I12.png,0.547
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_12_02.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,White noise in color component,2,4.4,12,I12_12_02,I12_12_02.png,I12.png,0.611
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_12_03.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,White noise in color component,3,3.93,12,I12_12_03,I12_12_03.png,I12.png,0.68
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_12_04.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,White noise in color component,4,3.33,12,I12_12_04,I12_12_04.png,I12.png,0.83
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_12_05.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,White noise in color component,5,2.97,12,I12_12_05,I12_12_05.png,I12.png,0.875
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_13_01.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Impulse noise,1,4.3,13,I12_13_01,I12_13_01.png,I12.png,0.69
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_13_02.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Impulse noise,2,3.83,13,I12_13_02,I12_13_02.png,I12.png,0.82
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_13_03.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Impulse noise,3,3.03,13,I12_13_03,I12_13_03.png,I12.png,0.948
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Impulse noise,4,2.73,13,I12_13_04,I12_13_04.png,I12.png,0.772
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_13_05.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Impulse noise,5,2.17,13,I12_13_05,I12_13_05.png,I12.png,0.637
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_14_01.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Multiplicative noise,1,4.4,14,I12_14_01,I12_14_01.png,I12.png,0.554
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Multiplicative noise,2,4.47,14,I12_14_02,I12_14_02.png,I12.png,0.562
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_14_03.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Multiplicative noise,3,3.5,14,I12_14_03,I12_14_03.png,I12.png,0.764
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_14_04.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Multiplicative noise,4,3.19,14,I12_14_04,I12_14_04.png,I12.png,0.737
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Multiplicative noise,5,2.47,14,I12_14_05,I12_14_05.png,I12.png,0.718
KADID-10k,I12,/data/projectwork/swati_mam/kadid10k/images/I12_15_01.png,/data/projectwork/swati_mam/kadid10k/images/I12.png,Denoise,1,3.37,15,I12_15_01,I12_15_01.png,I12.png,0.875
