dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,D_WACV,PSNR,SSIM,NIQE,LPIPS
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_14_04.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Multiplicative noise,4,2.73,2807.35205078125,26.297419210503058,0.8121916055679321,7.1134691609223655,0.07795147597789764
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Multiplicative noise,5,2.27,2812.114990234375,22.34076547843555,0.6856183608373007,8.465045595718006,0.17628902196884155
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_15_01.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Denoise,1,3.4,2800.95703125,25.213647287810794,0.7213188807169596,3.4164288724951044,0.280939519405365
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_15_02.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Denoise,2,2.1,2803.847412109375,22.922984948679762,0.583446741104126,3.4949336250605816,0.4026179611682892
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_15_03.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Denoise,3,1.87,2807.00439453125,22.1832579635392,0.5243356029192606,3.444877026516603,0.463329553604126
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_15_04.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Denoise,4,1.4,2810.3720703125,20.809652872661264,0.4307764271895091,4.681011152362375,0.5503923892974854
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_15_05.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Denoise,5,1.33,2814.678466796875,19.41143468007605,0.3594447871049245,6.043387329000428,0.602048933506012
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_16_01.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Brighten,1,4.6,2798.69873046875,28.421801506652784,0.9883952140808105,6.38606653371753,0.004409569315612316
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_16_02.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Brighten,2,4.3,2799.2421875,22.395959431819282,0.9599211812019348,6.401084865259246,0.015648191794753075
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_16_03.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Brighten,3,3.67,2800.67578125,16.32717835582534,0.8760066429773966,6.457489939370196,0.04964261129498482
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_16_04.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Brighten,4,3.13,2803.74072265625,11.415334819661068,0.7322683930397034,6.647237886212492,0.11348952353000641
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_16_05.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Brighten,5,2.17,2810.8046875,7.815093399845624,0.5451819101969401,7.303014876567067,0.2426280528306961
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_17_01.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Darken,1,4.6,2798.07666015625,34.49301746802553,0.9963908791542053,6.210581637693731,0.0013455046573653817
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_17_02.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Darken,2,4.37,2797.927978515625,28.350704848494352,0.9848025639851888,6.235187924601856,0.005543466657400131
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_17_03.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Darken,3,4.0,2797.58154296875,22.375119875747757,0.9332561294237772,6.149139548010143,0.023203521966934204
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Darken,4,2.87,2796.7138671875,16.32715856307536,0.6886722644170126,5.938120202848521,0.10222803056240082
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_17_05.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Darken,5,1.63,2814.802001953125,10.903030280205845,0.12651418894529343,16.238918657076006,0.5168918371200562
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Mean shift,1,4.37,2798.406982421875,24.38488812218653,0.9760538538297018,6.432953264209566,0.0071352156810462475
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Mean shift,2,4.7,2798.185302734375,30.488703652691207,0.9934887488683065,6.425678562002204,0.001966075738891959
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Mean shift,3,4.43,2798.291748046875,inf,1.0,6.358688989539629,0.0
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_18_04.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Mean shift,4,4.03,2803.009765625,24.424575328791043,0.893917461236318,6.416932149746572,0.014956910163164139
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Mean shift,5,3.53,2809.18798828125,19.005289467081294,0.7098155419031779,7.204703688548808,0.06741582602262497
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_19_01.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Jitter,1,4.3,2798.738525390625,30.73569551846475,0.972502589225769,6.045066061242537,0.008867930620908737
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_19_02.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Jitter,2,3.77,2798.9091796875,26.932239647024126,0.933486262957255,5.441246023940116,0.03068455681204796
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_19_03.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Jitter,3,2.77,2799.501708984375,24.195216657875058,0.809885044892629,5.018110065028429,0.13656805455684662
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Jitter,4,1.67,2802.942138671875,18.634845493009863,0.4887264867623647,7.07615421781725,0.4421125054359436
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_19_05.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Jitter,5,1.07,2811.1572265625,18.950693449413755,0.3396238485972087,10.866499103778235,0.6259602308273315
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_20_01.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Non-eccentricity patch,1,4.53,2799.158447265625,31.923642215719298,0.9766446948051453,6.307370013624252,0.007178572006523609
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Non-eccentricity patch,2,4.07,2798.609375,25.556361145090392,0.923851470152537,5.936004154015069,0.05540443956851959
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Non-eccentricity patch,3,3.47,2798.62646484375,26.373740210998022,0.9156196316083273,6.2679811163097074,0.0460876002907753
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Non-eccentricity patch,4,4.03,2797.76123046875,24.78846091846631,0.8797734578450521,6.352543407076084,0.05628158152103424
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_20_05.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Non-eccentricity patch,5,3.17,2797.999267578125,23.850805795100403,0.863656759262085,5.700932863251751,0.07051987200975418
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_21_01.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Pixelate,1,3.77,2795.960693359375,21.675848628660916,0.6916020711263021,5.173240504634759,0.08280589431524277
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Pixelate,2,3.03,2798.65234375,21.379224315614415,0.666299561659495,5.297054462651759,0.11401930451393127
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_21_03.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Pixelate,3,2.63,2796.43603515625,21.674822190133494,0.6877261598904928,6.846738967595934,0.1408192217350006
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Pixelate,4,2.2,2795.701904296875,21.057388277537598,0.6362114350001017,6.965083867371406,0.16243356466293335
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_21_05.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Pixelate,5,1.33,2788.3935546875,18.57672651508494,0.3996525506178538,16.413000423116195,0.37113702297210693
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_22_01.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Quantization,1,3.57,2802.498046875,31.64979583494138,0.958042562007904,6.579769341533356,0.01210489496588707
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Quantization,2,2.83,2804.620849609375,29.664948603628428,0.9383829832077026,7.587789142619622,0.021996168419718742
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Quantization,3,2.93,2806.76123046875,27.71816431625242,0.9067267179489136,7.44570961033321,0.04114007577300072
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_22_04.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Quantization,4,2.53,2812.31005859375,25.548713708560804,0.8549839854240417,9.200562696024864,0.07407885789871216
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Quantization,5,2.07,2818.423828125,22.457697138756558,0.7576123674710592,12.396013033256407,0.1379721462726593
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_23_01.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Color block,1,2.77,2799.257568359375,27.458872049093145,0.9854357242584229,6.76275425522428,0.06106320023536682
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_23_02.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Color block,2,2.3,2798.274169921875,29.11424207678126,0.9716702302296957,6.358688989539629,0.06002595275640488
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_23_03.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Color block,3,2.13,2797.857421875,23.47316466954026,0.9718076586723328,6.368822880296367,0.11518411338329315
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_23_04.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Color block,4,2.13,2799.408935546875,19.041063194049567,0.9271090626716614,6.107587987693208,0.19474565982818604
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_23_05.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Color block,5,1.7,2798.722412109375,31.117076267305,0.9934974511464437,6.358688989539629,0.020951613783836365
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_24_01.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,High sharpen,1,3.73,2804.855224609375,21.789628091332123,0.834759513537089,7.331473203864225,0.09667215496301651
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,High sharpen,2,2.33,2808.1748046875,17.169283892259124,0.6726524035135905,8.101788338224607,0.1928154081106186
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,High sharpen,3,1.77,2809.9482421875,14.835926824971018,0.5672626892725626,8.298704894536797,0.26014697551727295
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_24_04.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,High sharpen,4,1.39,2812.509765625,11.534883911036555,0.4133800268173218,13.4344422941514,0.3745902478694916
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,High sharpen,5,1.37,2815.0185546875,9.2996728417972,0.3186600903669993,33.926668021108426,0.48486047983169556
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_25_01.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Contrast change,1,3.5,2803.98388671875,19.53352360136357,0.6998457312583923,7.211518984393854,0.10216818749904633
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_25_02.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Contrast change,2,3.77,2797.6435546875,22.543258337206744,0.845234235127767,6.740395016861589,0.05591869354248047
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Contrast change,3,3.97,2796.998291015625,27.36571918015146,0.9534765680631002,6.5098900824956525,0.02266593836247921
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Contrast change,4,3.87,2801.0029296875,27.36571918015146,0.9658803939819336,5.873380599806277,0.0314352922141552
KADID-10k,I21,/data/projectwork/swati_mam/kadid10k/images/I21_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I21.png,Contrast change,5,3.2,2805.64599609375,21.374472991241724,0.877208411693573,5.265144207803403,0.12549394369125366
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Gaussian blur,1,4.7,2796.57080078125,inf,1.0,4.322505433630875,0.0
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_01_02.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Gaussian blur,2,4.57,2796.144775390625,38.67959650682468,0.9810571273167928,4.145679296197603,0.020474912598729134
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Gaussian blur,3,3.13,2797.019287109375,30.101643870996657,0.8647990425427755,7.01651917924155,0.17904230952262878
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_01_04.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Gaussian blur,4,2.3,2802.157958984375,25.926909641880695,0.7283384402592977,9.15089433202705,0.35818183422088623
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Gaussian blur,5,1.5,2812.39404296875,21.24502355628711,0.5519115726153055,13.82334218248174,0.5694376230239868
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_02_01.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Lens blur,1,3.8,2796.109130859375,33.56712011289145,0.9340471426645914,4.967784266284594,0.07232360541820526
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Lens blur,2,2.67,2797.533447265625,28.791963816704502,0.8191536466280619,7.603505065486471,0.22680144011974335
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_02_03.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Lens blur,3,2.17,2803.79443359375,24.867651044495997,0.6784446636835734,10.1153025878314,0.3689354360103607
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Lens blur,4,1.57,2808.712158203125,22.73103328462444,0.5945055286089579,12.718759303117533,0.4624837338924408
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Lens blur,5,1.3,2811.86767578125,21.265631859793203,0.5399241050084432,13.810535462908069,0.535865306854248
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Motion blur,1,4.77,2796.57080078125,inf,1.0,4.322505433630875,0.0
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_03_02.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Motion blur,2,4.33,2795.64599609375,35.910496377626885,0.9608893791834513,5.816247262295276,0.049956001341342926
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_03_03.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Motion blur,3,2.73,2796.219482421875,30.665433476913762,0.8786731163660685,9.30274423494235,0.15912115573883057
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Motion blur,4,2.33,2799.95947265625,27.241175810813715,0.7985817988713583,7.66909179745797,0.23891621828079224
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_03_05.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Motion blur,5,1.9,2805.206787109375,24.526307413771484,0.7010694543520609,11.042427868925753,0.28919506072998047
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Color diffusion,1,4.5,2797.871826171875,31.910861361469802,0.9655811985333761,3.9679733310028684,0.033652208745479584
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Color diffusion,2,1.5,2812.541259765625,12.420991060741851,0.5045484205087026,5.261376812055493,0.33133769035339355
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_04_03.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Color diffusion,3,1.3,2814.69189453125,9.845595964493707,0.29164646565914154,23.654017288638947,0.5342229008674622
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Color diffusion,4,1.23,2815.391357421875,9.265034236290079,0.243679145971934,24.725236320468824,0.6057104468345642
KADID-10k,I22,/data/projectwork/swati_mam/kadid10k/images/I22_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I22.png,Color diffusion,5,1.07,2817.016357421875,8.705048659477004,0.2036866843700409,29.202686399543946,0.7013567090034485
